filename,language,blob_count,blob_rects,full_path
2651t.png,Portuguese,1,"[(0, 322, 720, 722)]",Static/Meme/Portuguese/2651t.png
269t.png,Portuguese,1,"[(72, 60, 181, 154)]",Static/Meme/Portuguese/269t.png
2744t.png,Portuguese,1,"[(0, 0, 690, 361)]",Static/Meme/Portuguese/2744t.png
2754t.png,Portuguese,1,"[(237, 269, 194, 198)]",Static/Meme/Portuguese/2754t.png
2802.png,Portuguese,1,"[(0, 0, 1080, 591)]",Static/Meme/Portuguese/2802.png
2885.png,Portuguese,1,"[(370, 83, 380, 376)]",Static/Meme/Portuguese/2885.png
2925.png,Portuguese,1,"[(0, 270, 498, 208)]",Static/Meme/Portuguese/2925.png
2962t.png,Portuguese,1,"[(453, 391, 96, 157)]",Static/Meme/Portuguese/2962t.png
3000.png,Portuguese,1,"[(363, 535, 170, 198)]",Static/Meme/Portuguese/3000.png
3025.png,Portuguese,1,"[(363, 119, 357, 326)]",Static/Meme/Portuguese/3025.png
3072.png,Portuguese,1,"[(0, 0, 720, 720)]",Static/Meme/Portuguese/3072.png
3073.png,Portuguese,1,"[(0, 194, 289, 486)]",Static/Meme/Portuguese/3073.png
3101.png,Portuguese,1,"[(7, 14, 590, 312)]",Static/Meme/Portuguese/3101.png
3106.png,Portuguese,1,"[(0, 0, 240, 259)]",Static/Meme/Portuguese/3106.png
3116.png,Portuguese,1,"[(345, 174, 496, 379)]",Static/Meme/Portuguese/3116.png
3130.png,Portuguese,1,"[(2, 288, 718, 420)]",Static/Meme/Portuguese/3130.png
3131.png,Portuguese,1,"[(0, 139, 611, 423)]",Static/Meme/Portuguese/3131.png
3132.png,Portuguese,1,"[(365, 212, 354, 445)]",Static/Meme/Portuguese/3132.png
335t.png,Portuguese,1,"[(270, 245, 304, 304)]",Static/Meme/Portuguese/335t.png
38.png,Portuguese,1,"[(55, 87, 380, 195)]",Static/Meme/Portuguese/38.png
380.png,Portuguese,1,"[(1, 299, 755, 661)]",Static/Meme/Portuguese/380.png
389.png,Portuguese,1,"[(37, 411, 356, 256)]",Static/Meme/Portuguese/389.png
426.png,Portuguese,1,"[(643, 109, 225, 227)]",Static/Meme/Portuguese/426.png
456.png,Portuguese,1,"[(249, 138, 169, 154)]",Static/Meme/Portuguese/456.png
469t.png,Portuguese,1,"[(0, 0, 465, 353)]",Static/Meme/Portuguese/469t.png
47.png,Portuguese,1,"[(318, 140, 144, 78)]",Static/Meme/Portuguese/47.png
50.png,Portuguese,1,"[(0, 0, 477, 254)]",Static/Meme/Portuguese/50.png
503t.png,Portuguese,1,"[(0, 0, 298, 749)]",Static/Meme/Portuguese/503t.png
504.png,Portuguese,1,"[(196, 246, 132, 132)]",Static/Meme/Portuguese/504.png
520.png,Portuguese,1,"[(97, 165, 286, 299)]",Static/Meme/Portuguese/520.png
6.png,Portuguese,1,"[(0, 177, 540, 507)]",Static/Meme/Portuguese/6.png
601.png,Portuguese,1,"[(229, 70, 153, 205)]",Static/Meme/Portuguese/601.png
607.png,Portuguese,1,"[(0, 92, 590, 498)]",Static/Meme/Portuguese/607.png
622.png,Portuguese,1,"[(322, 356, 297, 336)]",Static/Meme/Portuguese/622.png
63.png,Portuguese,1,"[(267, 460, 246, 252)]",Static/Meme/Portuguese/63.png
696.png,Portuguese,1,"[(190, 119, 158, 233)]",Static/Meme/Portuguese/696.png
71.png,Portuguese,1,"[(211, 508, 181, 183)]",Static/Meme/Portuguese/71.png
794.png,Portuguese,1,"[(305, 14, 112, 113)]",Static/Meme/Portuguese/794.png
877.png,Portuguese,1,"[(216, 105, 203, 212)]",Static/Meme/Portuguese/877.png
87t.png,Portuguese,1,"[(296, 765, 101, 161)]",Static/Meme/Portuguese/87t.png
91.png,Portuguese,1,"[(7, 7, 374, 210)]",Static/Meme/Portuguese/91.png
942.png,Portuguese,1,"[(151, 121, 174, 231)]",Static/Meme/Portuguese/942.png
96t.png,Portuguese,1,"[(0, 0, 600, 519)]",Static/Meme/Portuguese/96t.png
976.png,Portuguese,1,"[(64, 57, 337, 437)]",Static/Meme/Portuguese/976.png
Screenshot_20211116-213942.png,Portuguese,1,"[(166, 113, 189, 169)]",Static/Meme/Portuguese/Screenshot_20211116-213942.png
20211130_121733.jpg,Portuguese,1,"[(392, 186, 80, 108)]",Static/Meme/Portuguese/20211130_121733.jpg
20220317_194110.jpg,Portuguese,1,"[(428, 63, 78, 82)]",Static/Meme/Portuguese/20220317_194110.jpg
f4a7380b54a8c3514c4261c8fb20fe28.jpg,Portuguese,1,"[(348, 164, 98, 99)]",Static/Meme/Portuguese/f4a7380b54a8c3514c4261c8fb20fe28.jpg
FnD6e-IWIAAGECP.jpg,Portuguese,1,"[(174, 413, 86, 94)]",Static/Meme/Portuguese/FnD6e-IWIAAGECP.jpg
FuA9ri9XgAIzRBg.jpg,Portuguese,1,"[(140, 548, 232, 233)]",Static/Meme/Portuguese/FuA9ri9XgAIzRBg.jpg
IMG-20220320-WA0021.jpg,Portuguese,1,"[(0, 371, 1080, 698)]",Static/Meme/Portuguese/IMG-20220320-WA0021.jpg
IMG_20211105_171225.jpg,Portuguese,1,"[(716, 775, 328, 547)]",Static/Meme/Portuguese/IMG_20211105_171225.jpg
IMG_20211116_110254.jpg,Portuguese,1,"[(204, 79, 120, 136)]",Static/Meme/Portuguese/IMG_20211116_110254.jpg
IMG_20211116_162518_886.jpg,Portuguese,1,"[(552, 0, 524, 157)]",Static/Meme/Portuguese/IMG_20211116_162518_886.jpg
IMG_20211117_145513.jpg,Portuguese,1,"[(586, 216, 86, 95)]",Static/Meme/Portuguese/IMG_20211117_145513.jpg
IMG_20211117_150352.jpg,Portuguese,1,"[(188, 387, 180, 349)]",Static/Meme/Portuguese/IMG_20211117_150352.jpg
IMG_20211121_154123_450.jpg,Portuguese,1,"[(266, 12, 131, 172)]",Static/Meme/Portuguese/IMG_20211121_154123_450.jpg
photo_1015@27-10-2019_00-37-54.jpg,Portuguese,1,"[(374, 12, 96, 90)]",Static/Meme/Portuguese/photo_1015@27-10-2019_00-37-54.jpg
photo_10252@02-04-2021_22-57-58.jpg,Portuguese,1,"[(0, 0, 540, 304)]",Static/Meme/Portuguese/photo_10252@02-04-2021_22-57-58.jpg
photo_104@06-01-2023_03-00-28.jpg,Portuguese,1,"[(158, 78, 208, 218)]",Static/Meme/Portuguese/photo_104@06-01-2023_03-00-28.jpg
photo_10672@13-04-2021_22-40-00.jpg,Portuguese,1,"[(20, 16, 108, 109)]",Static/Meme/Portuguese/photo_10672@13-04-2021_22-40-00.jpg
photo_1067@28-10-2019_20-53-43.jpg,Portuguese,1,"[(324, 80, 306, 326)]",Static/Meme/Portuguese/photo_1067@28-10-2019_20-53-43.jpg
photo_10779@17-04-2021_13-08-54.jpg,Portuguese,1,"[(488, 862, 448, 418)]",Static/Meme/Portuguese/photo_10779@17-04-2021_13-08-54.jpg
photo_16@06-01-2023_02-09-20.jpg,Portuguese,1,"[(0, 0, 522, 574)]",Static/Meme/Portuguese/photo_16@06-01-2023_02-09-20.jpg
photo_1713@17-11-2019_11-12-22.jpg,Portuguese,1,"[(134, 383, 518, 510)]",Static/Meme/Portuguese/photo_1713@17-11-2019_11-12-22.jpg
photo_1749@18-11-2019_23-30-55.jpg,Portuguese,1,"[(328, 22, 282, 290)]",Static/Meme/Portuguese/photo_1749@18-11-2019_23-30-55.jpg
photo_184@06-01-2023_03-41-35.jpg,Portuguese,1,"[(83, 150, 615, 571)]",Static/Meme/Portuguese/photo_184@06-01-2023_03-41-35.jpg
photo_185@06-01-2023_03-41-35.jpg,Portuguese,1,"[(18, 36, 74, 76)]",Static/Meme/Portuguese/photo_185@06-01-2023_03-41-35.jpg
photo_1861@21-11-2019_17-26-44.jpg,Portuguese,1,"[(146, 518, 350, 341)]",Static/Meme/Portuguese/photo_1861@21-11-2019_17-26-44.jpg
photo_1870@23-11-2019_21-58-26.jpg,Portuguese,1,"[(375, 295, 404, 412)]",Static/Meme/Portuguese/photo_1870@23-11-2019_21-58-26.jpg
photo_2092@18-12-2019_00-46-01.jpg,Portuguese,1,"[(164, 205, 248, 247)]",Static/Meme/Portuguese/photo_2092@18-12-2019_00-46-01.jpg
photo_209@06-01-2023_03-53-10.jpg,Portuguese,1,"[(362, 53, 358, 352)]",Static/Meme/Portuguese/photo_209@06-01-2023_03-53-10.jpg
photo_20@06-01-2023_02-11-35.jpg,Portuguese,1,"[(350, 94, 116, 63)]",Static/Meme/Portuguese/photo_20@06-01-2023_02-11-35.jpg
photo_215@06-01-2023_03-59-53.jpg,Portuguese,1,"[(246, 18, 268, 273)]",Static/Meme/Portuguese/photo_215@06-01-2023_03-59-53.jpg
photo_2262@02-01-2020_12-38-17.jpg,Portuguese,1,"[(136, 380, 272, 243)]",Static/Meme/Portuguese/photo_2262@02-01-2020_12-38-17.jpg
photo_235@06-01-2023_04-16-53.jpg,Portuguese,1,"[(331, 165, 73, 78)]",Static/Meme/Portuguese/photo_235@06-01-2023_04-16-53.jpg
photo_2460@16-01-2020_22-15-01.jpg,Portuguese,1,"[(610, 332, 178, 185)]",Static/Meme/Portuguese/photo_2460@16-01-2020_22-15-01.jpg
photo_27234@19-11-2022_23-01-51.jpg,Portuguese,1,"[(204, 8, 482, 566)]",Static/Meme/Portuguese/photo_27234@19-11-2022_23-01-51.jpg
photo_27320@22-11-2022_22-04-45.jpg,Portuguese,1,"[(258, 185, 139, 141)]",Static/Meme/Portuguese/photo_27320@22-11-2022_22-04-45.jpg
photo_27329@23-11-2022_11-02-30.jpg,Portuguese,1,"[(30, 0, 584, 320)]",Static/Meme/Portuguese/photo_27329@23-11-2022_11-02-30.jpg
photo_27334@23-11-2022_14-55-47.jpg,Portuguese,1,"[(514, 1031, 232, 212)]",Static/Meme/Portuguese/photo_27334@23-11-2022_14-55-47.jpg
photo_27380@25-11-2022_15-50-09.jpg,Portuguese,1,"[(950, 211, 316, 496)]",Static/Meme/Portuguese/photo_27380@25-11-2022_15-50-09.jpg
photo_27536@02-12-2022_15-36-01.jpg,Portuguese,1,"[(768, 9, 144, 110)]",Static/Meme/Portuguese/photo_27536@02-12-2022_15-36-01.jpg
photo_27542@02-12-2022_16-26-46.jpg,Portuguese,1,"[(102, 279, 264, 351)]",Static/Meme/Portuguese/photo_27542@02-12-2022_16-26-46.jpg
photo_27552@02-12-2022_20-10-05.jpg,Portuguese,1,"[(0, 405, 360, 204)]",Static/Meme/Portuguese/photo_27552@02-12-2022_20-10-05.jpg
photo_27595@04-12-2022_13-51-46.jpg,Portuguese,1,"[(176, 0, 485, 429)]",Static/Meme/Portuguese/photo_27595@04-12-2022_13-51-46.jpg
photo_27801@12-12-2022_11-01-49.jpg,Portuguese,1,"[(7, 10, 498, 281)]",Static/Meme/Portuguese/photo_27801@12-12-2022_11-01-49.jpg
photo_27817@13-12-2022_10-17-21.jpg,Portuguese,1,"[(54, 40, 994, 572)]",Static/Meme/Portuguese/photo_27817@13-12-2022_10-17-21.jpg
photo_27829@13-12-2022_22-07-01.jpg,Portuguese,1,"[(0, 453, 444, 827)]",Static/Meme/Portuguese/photo_27829@13-12-2022_22-07-01.jpg
photo_27921@19-12-2022_11-05-03.jpg,Portuguese,1,"[(118, 255, 254, 246)]",Static/Meme/Portuguese/photo_27921@19-12-2022_11-05-03.jpg
photo_27@06-01-2023_02-18-33.jpg,Portuguese,1,"[(29, 18, 130, 136)]",Static/Meme/Portuguese/photo_27@06-01-2023_02-18-33.jpg
photo_28026@22-12-2022_02-04-43.jpg,Portuguese,1,"[(550, 705, 112, 114)]",Static/Meme/Portuguese/photo_28026@22-12-2022_02-04-43.jpg
photo_28036@22-12-2022_13-29-28.jpg,Portuguese,1,"[(334, 157, 330, 300)]",Static/Meme/Portuguese/photo_28036@22-12-2022_13-29-28.jpg
photo_28038@22-12-2022_13-56-33.jpg,Portuguese,1,"[(352, 184, 356, 356)]",Static/Meme/Portuguese/photo_28038@22-12-2022_13-56-33.jpg
photo_28160@26-12-2022_09-01-26.jpg,Portuguese,1,"[(338, 38, 166, 147)]",Static/Meme/Portuguese/photo_28160@26-12-2022_09-01-26.jpg
photo_28163@26-12-2022_12-34-25.jpg,Portuguese,1,"[(79, 533, 807, 640)]",Static/Meme/Portuguese/photo_28163@26-12-2022_12-34-25.jpg
photo_28176@26-12-2022_20-11-49.jpg,Portuguese,1,"[(174, 51, 76, 83)]",Static/Meme/Portuguese/photo_28176@26-12-2022_20-11-49.jpg
photo_28179@26-12-2022_21-16-57.jpg,Portuguese,1,"[(68, 358, 564, 341)]",Static/Meme/Portuguese/photo_28179@26-12-2022_21-16-57.jpg
photo_28181@26-12-2022_23-21-14.jpg,Portuguese,1,"[(22, 212, 146, 151)]",Static/Meme/Portuguese/photo_28181@26-12-2022_23-21-14.jpg
photo_28184@27-12-2022_00-50-52.jpg,Portuguese,1,"[(0, 0, 914, 629)]",Static/Meme/Portuguese/photo_28184@27-12-2022_00-50-52.jpg
photo_28203@27-12-2022_21-53-47.jpg,Portuguese,1,"[(356, 339, 282, 261)]",Static/Meme/Portuguese/photo_28203@27-12-2022_21-53-47.jpg
photo_28204@27-12-2022_22-18-07.jpg,Portuguese,1,"[(212, 354, 216, 253)]",Static/Meme/Portuguese/photo_28204@27-12-2022_22-18-07.jpg
photo_2827@22-02-2020_22-02-53.jpg,Portuguese,1,"[(0, 168, 314, 346)]",Static/Meme/Portuguese/photo_2827@22-02-2020_22-02-53.jpg
photo_2915@28-02-2020_16-06-08.jpg,Portuguese,1,"[(596, 172, 182, 187)]",Static/Meme/Portuguese/photo_2915@28-02-2020_16-06-08.jpg
photo_2960@29-02-2020_15-04-13.jpg,Portuguese,1,"[(4, 69, 124, 119)]",Static/Meme/Portuguese/photo_2960@29-02-2020_15-04-13.jpg
photo_2995@12-03-2020_16-40-43.jpg,Portuguese,1,"[(322, 326, 296, 334)]",Static/Meme/Portuguese/photo_2995@12-03-2020_16-40-43.jpg
photo_3062@17-03-2020_22-09-04.jpg,Portuguese,1,"[(238, 254, 172, 169)]",Static/Meme/Portuguese/photo_3062@17-03-2020_22-09-04.jpg
photo_30@06-01-2023_02-18-33.jpg,Portuguese,1,"[(928, 214, 346, 500)]",Static/Meme/Portuguese/photo_30@06-01-2023_02-18-33.jpg
photo_3240@28-03-2020_14-04-43.jpg,Portuguese,1,"[(270, 39, 156, 159)]",Static/Meme/Portuguese/photo_3240@28-03-2020_14-04-43.jpg
photo_3285@30-03-2020_11-48-46.jpg,Portuguese,1,"[(214, 14, 254, 238)]",Static/Meme/Portuguese/photo_3285@30-03-2020_11-48-46.jpg
photo_32@06-01-2023_02-18-33.jpg,Portuguese,1,"[(240, 180, 244, 266)]",Static/Meme/Portuguese/photo_32@06-01-2023_02-18-33.jpg
photo_3435@08-04-2020_23-02-36.jpg,Portuguese,1,"[(354, 528, 96, 98)]",Static/Meme/Portuguese/photo_3435@08-04-2020_23-02-36.jpg
photo_3674@18-04-2020_21-57-31.jpg,Portuguese,1,"[(286, 167, 198, 217)]",Static/Meme/Portuguese/photo_3674@18-04-2020_21-57-31.jpg
photo_3904@29-04-2020_11-04-13.jpg,Portuguese,1,"[(16, 13, 108, 109)]",Static/Meme/Portuguese/photo_3904@29-04-2020_11-04-13.jpg
photo_3936@30-04-2020_01-11-51.jpg,Portuguese,1,"[(306, 226, 160, 114)]",Static/Meme/Portuguese/photo_3936@30-04-2020_01-11-51.jpg
photo_44@06-01-2023_02-26-09.jpg,Portuguese,1,"[(338, 0, 342, 680)]",Static/Meme/Portuguese/photo_44@06-01-2023_02-26-09.jpg
photo_4508@15-05-2020_10-42-01.jpg,Portuguese,1,"[(178, 89, 498, 332)]",Static/Meme/Portuguese/photo_4508@15-05-2020_10-42-01.jpg
photo_4643@20-05-2020_08-37-07.jpg,Portuguese,1,"[(412, 260, 140, 145)]",Static/Meme/Portuguese/photo_4643@20-05-2020_08-37-07.jpg
photo_5096@02-06-2020_11-09-10.jpg,Portuguese,1,"[(20, 22, 84, 87)]",Static/Meme/Portuguese/photo_5096@02-06-2020_11-09-10.jpg
photo_6075@21-08-2020_23-03-54.jpg,Portuguese,1,"[(452, 32, 134, 140)]",Static/Meme/Portuguese/photo_6075@21-08-2020_23-03-54.jpg
photo_6426@09-09-2020_11-29-25.jpg,Portuguese,1,"[(0, 292, 552, 167)]",Static/Meme/Portuguese/photo_6426@09-09-2020_11-29-25.jpg
photo_6501@11-09-2020_23-59-05.jpg,Portuguese,1,"[(524, 637, 120, 139)]",Static/Meme/Portuguese/photo_6501@11-09-2020_23-59-05.jpg
photo_671@03-10-2019_21-56-32.jpg,Portuguese,1,"[(8, 0, 198, 127)]",Static/Meme/Portuguese/photo_671@03-10-2019_21-56-32.jpg
photo_6957@10-10-2020_10-52-49.jpg,Portuguese,1,"[(20, 15, 122, 117)]",Static/Meme/Portuguese/photo_6957@10-10-2020_10-52-49.jpg
photo_6961@10-10-2020_10-52-49.jpg,Portuguese,1,"[(160, 45, 62, 60)]",Static/Meme/Portuguese/photo_6961@10-10-2020_10-52-49.jpg
photo_7142@18-10-2020_23-16-39.jpg,Portuguese,1,"[(2, 223, 716, 675)]",Static/Meme/Portuguese/photo_7142@18-10-2020_23-16-39.jpg
photo_7210@23-10-2020_16-59-24.jpg,Portuguese,1,"[(28, 0, 366, 343)]",Static/Meme/Portuguese/photo_7210@23-10-2020_16-59-24.jpg
photo_7266@26-10-2020_11-09-38.jpg,Portuguese,1,"[(348, 341, 330, 333)]",Static/Meme/Portuguese/photo_7266@26-10-2020_11-09-38.jpg
photo_7271@26-10-2020_12-40-20.jpg,Portuguese,1,"[(58, 434, 335, 334)]",Static/Meme/Portuguese/photo_7271@26-10-2020_12-40-20.jpg
photo_730@10-10-2019_22-05-55.jpg,Portuguese,1,"[(40, 4, 86, 86)]",Static/Meme/Portuguese/photo_730@10-10-2019_22-05-55.jpg
photo_7450@03-11-2020_14-55-21.jpg,Portuguese,1,"[(100, 32, 320, 318)]",Static/Meme/Portuguese/photo_7450@03-11-2020_14-55-21.jpg
photo_789@14-10-2019_21-34-37.jpg,Portuguese,1,"[(298, 342, 86, 105)]",Static/Meme/Portuguese/photo_789@14-10-2019_21-34-37.jpg
photo_8182@14-12-2020_22-16-08.jpg,Portuguese,1,"[(7, 46, 456, 465)]",Static/Meme/Portuguese/photo_8182@14-12-2020_22-16-08.jpg
photo_8584@04-01-2021_14-50-27.jpg,Portuguese,1,"[(196, 352, 84, 92)]",Static/Meme/Portuguese/photo_8584@04-01-2021_14-50-27.jpg
photo_8781@10-01-2021_20-01-01.jpg,Portuguese,1,"[(364, 225, 385, 415)]",Static/Meme/Portuguese/photo_8781@10-01-2021_20-01-01.jpg
photo_8904@16-01-2021_20-49-04.jpg,Portuguese,1,"[(342, 451, 172, 169)]",Static/Meme/Portuguese/photo_8904@16-01-2021_20-49-04.jpg
1252.jpeg,Portuguese,1,"[(274, 589, 222, 203)]",Static/Meme/Portuguese/1252.jpeg
1387.jpeg,Portuguese,1,"[(0, 212, 178, 180)]",Static/Meme/Portuguese/1387.jpeg
1541.jpeg,Portuguese,1,"[(436, 114, 314, 300)]",Static/Meme/Portuguese/1541.jpeg
1772.jpeg,Portuguese,1,"[(0, 501, 640, 299)]",Static/Meme/Portuguese/1772.jpeg
1966.jpeg,Portuguese,1,"[(64, 51, 188, 194)]",Static/Meme/Portuguese/1966.jpeg
1984.jpeg,Portuguese,1,"[(22, 495, 660, 391)]",Static/Meme/Portuguese/1984.jpeg
2028.jpeg,Portuguese,1,"[(0, 0, 425, 439)]",Static/Meme/Portuguese/2028.jpeg
215.jpeg,Portuguese,1,"[(0, 232, 345, 86)]",Static/Meme/Portuguese/215.jpeg
2182.jpeg,Portuguese,1,"[(0, 0, 434, 714)]",Static/Meme/Portuguese/2182.jpeg
219.jpeg,Portuguese,1,"[(368, 259, 382, 468)]",Static/Meme/Portuguese/219.jpeg
2193.jpeg,Portuguese,1,"[(24, 65, 160, 165)]",Static/Meme/Portuguese/2193.jpeg
2194.jpeg,Portuguese,1,"[(9, 456, 427, 249)]",Static/Meme/Portuguese/2194.jpeg
2200.jpeg,Portuguese,1,"[(443, 0, 262, 404)]",Static/Meme/Portuguese/2200.jpeg
222.jpeg,Portuguese,1,"[(0, 66, 413, 382)]",Static/Meme/Portuguese/222.jpeg
249.jpeg,Portuguese,1,"[(364, 399, 160, 151)]",Static/Meme/Portuguese/249.jpeg
2562.jpeg,Portuguese,1,"[(124, 399, 112, 141)]",Static/Meme/Portuguese/2562.jpeg
2596.jpeg,Portuguese,1,"[(24, 448, 688, 687)]",Static/Meme/Portuguese/2596.jpeg
263.jpeg,Portuguese,1,"[(8, 10, 228, 160)]",Static/Meme/Portuguese/263.jpeg
2632.jpeg,Portuguese,1,"[(76, 248, 242, 231)]",Static/Meme/Portuguese/2632.jpeg
2640.jpeg,Portuguese,1,"[(250, 114, 502, 227)]",Static/Meme/Portuguese/2640.jpeg
272.jpeg,Portuguese,1,"[(368, 464, 352, 286)]",Static/Meme/Portuguese/272.jpeg
274.jpeg,Portuguese,1,"[(154, 74, 249, 329)]",Static/Meme/Portuguese/274.jpeg
2854.jpeg,Portuguese,1,"[(164, 94, 214, 184)]",Static/Meme/Portuguese/2854.jpeg
2948.jpeg,Portuguese,1,"[(366, 105, 352, 376)]",Static/Meme/Portuguese/2948.jpeg
298.jpeg,Portuguese,1,"[(668, 416, 298, 293)]",Static/Meme/Portuguese/298.jpeg
3028.jpeg,Portuguese,1,"[(210, 155, 234, 239)]",Static/Meme/Portuguese/3028.jpeg
3041.jpeg,Portuguese,1,"[(145, 341, 244, 244)]",Static/Meme/Portuguese/3041.jpeg
3048.jpeg,Portuguese,1,"[(84, 146, 200, 250)]",Static/Meme/Portuguese/3048.jpeg
3051.jpeg,Portuguese,1,"[(8, 526, 700, 398)]",Static/Meme/Portuguese/3051.jpeg
3058.jpeg,Portuguese,1,"[(190, 10, 178, 227)]",Static/Meme/Portuguese/3058.jpeg
3123.jpeg,Portuguese,1,"[(360, 358, 360, 352)]",Static/Meme/Portuguese/3123.jpeg
3129.jpeg,Portuguese,1,"[(486, 46, 292, 333)]",Static/Meme/Portuguese/3129.jpeg
313.jpeg,Portuguese,1,"[(0, 0, 641, 317)]",Static/Meme/Portuguese/313.jpeg
3134.jpeg,Portuguese,1,"[(84, 90, 305, 306)]",Static/Meme/Portuguese/3134.jpeg
332.jpeg,Portuguese,1,"[(131, 71, 378, 378)]",Static/Meme/Portuguese/332.jpeg
392.jpeg,Portuguese,1,"[(317, 0, 235, 138)]",Static/Meme/Portuguese/392.jpeg
533.jpeg,Portuguese,1,"[(479, 470, 481, 364)]",Static/Meme/Portuguese/533.jpeg
855.jpeg,Portuguese,1,"[(26, 569, 262, 249)]",Static/Meme/Portuguese/855.jpeg
932.jpeg,Portuguese,1,"[(0, 93, 480, 257)]",Static/Meme/Portuguese/932.jpeg
991.jpeg,Portuguese,1,"[(0, 271, 861, 468)]",Static/Meme/Portuguese/991.jpeg
2339.png,Portuguese,2,"[(6, 156, 334, 379), (353, 155, 334, 380)]",Static/Meme/Portuguese/2339.png
2420.png,Portuguese,2,"[(32, 66, 199, 204), (258, 65, 199, 204)]",Static/Meme/Portuguese/2420.png
2436.png,Portuguese,2,"[(14, 192, 423, 464), (542, 191, 423, 464)]",Static/Meme/Portuguese/2436.png
3084.png,Portuguese,2,"[(265, 43, 255, 284), (0, 43, 261, 284)]",Static/Meme/Portuguese/3084.png
382.png,Portuguese,2,"[(221, 279, 138, 138), (43, 279, 138, 138)]",Static/Meme/Portuguese/382.png
383.png,Portuguese,2,"[(249, 95, 211, 228), (20, 95, 211, 228)]",Static/Meme/Portuguese/383.png
800t.png,Portuguese,2,"[(402, 158, 398, 368), (0, 158, 401, 368)]",Static/Meme/Portuguese/800t.png
967t.png,Portuguese,2,"[(72, 142, 245, 245), (469, 141, 246, 247)]",Static/Meme/Portuguese/967t.png
photo_10847@19-04-2021_12-45-22.jpg,Portuguese,2,"[(59, 740, 332, 345), (884, 722, 373, 351)]",Static/Meme/Portuguese/photo_10847@19-04-2021_12-45-22.jpg
photo_1893@29-11-2019_02-34-09.jpg,Portuguese,2,"[(298, 660, 370, 377), (292, 104, 412, 375)]",Static/Meme/Portuguese/photo_1893@29-11-2019_02-34-09.jpg
photo_190@06-01-2023_03-43-24.jpg,Portuguese,2,"[(77, 509, 219, 201), (394, 34, 190, 186)]",Static/Meme/Portuguese/photo_190@06-01-2023_03-43-24.jpg
photo_257@21-08-2019_09-31-39.jpg,Portuguese,2,"[(350, 146, 330, 387), (0, 145, 342, 388)]",Static/Meme/Portuguese/photo_257@21-08-2019_09-31-39.jpg
photo_2713@11-02-2020_09-45-48.jpg,Portuguese,2,"[(182, 207, 192, 183), (456, 185, 230, 211)]",Static/Meme/Portuguese/photo_2713@11-02-2020_09-45-48.jpg
photo_27508@01-12-2022_13-25-06.jpg,Portuguese,2,"[(296, 0, 170, 187), (50, 0, 236, 237)]",Static/Meme/Portuguese/photo_27508@01-12-2022_13-25-06.jpg
photo_27555@03-12-2022_00-05-24.jpg,Portuguese,2,"[(14, 37, 161, 139), (374, 36, 163, 141)]",Static/Meme/Portuguese/photo_27555@03-12-2022_00-05-24.jpg
photo_27703@08-12-2022_07-15-11.jpg,Portuguese,2,"[(540, 344, 218, 206), (440, 284, 158, 127)]",Static/Meme/Portuguese/photo_27703@08-12-2022_07-15-11.jpg
photo_27810@12-12-2022_22-06-25.jpg,Portuguese,2,"[(130, 55, 224, 379), (468, 53, 116, 192)]",Static/Meme/Portuguese/photo_27810@12-12-2022_22-06-25.jpg
photo_28@06-01-2023_02-18-33.jpg,Portuguese,2,"[(188, 28, 389, 275), (636, 2, 377, 278)]",Static/Meme/Portuguese/photo_28@06-01-2023_02-18-33.jpg
photo_3010@13-03-2020_18-30-18.jpg,Portuguese,2,"[(126, 319, 136, 141), (274, 29, 152, 151)]",Static/Meme/Portuguese/photo_3010@13-03-2020_18-30-18.jpg
photo_3691@19-04-2020_21-37-31.jpg,Portuguese,2,"[(388, 323, 70, 73), (162, 110, 118, 116)]",Static/Meme/Portuguese/photo_3691@19-04-2020_21-37-31.jpg
photo_3879@29-04-2020_01-40-36.jpg,Portuguese,2,"[(26, 189, 140, 131), (563, 180, 137, 135)]",Static/Meme/Portuguese/photo_3879@29-04-2020_01-40-36.jpg
photo_550@13-09-2019_11-44-49.jpg,Portuguese,2,"[(366, 367, 102, 110), (0, 60, 270, 419)]",Static/Meme/Portuguese/photo_550@13-09-2019_11-44-49.jpg
photo_64@06-01-2023_02-40-28.jpg,Portuguese,2,"[(374, 37, 162, 139), (12, 36, 163, 140)]",Static/Meme/Portuguese/photo_64@06-01-2023_02-40-28.jpg
photo_8608@05-01-2021_09-11-02.jpg,Portuguese,2,"[(0, 822, 488, 458), (2, 308, 488, 510)]",Static/Meme/Portuguese/photo_8608@05-01-2021_09-11-02.jpg
photo_8849@13-01-2021_20-02-20.jpg,Portuguese,2,"[(359, 232, 361, 250), (359, 0, 361, 227)]",Static/Meme/Portuguese/photo_8849@13-01-2021_20-02-20.jpg
1538.jpeg,Portuguese,2,"[(0, 78, 266, 254), (274, 77, 265, 254)]",Static/Meme/Portuguese/1538.jpeg
1758.jpeg,Portuguese,2,"[(28, 235, 384, 411), (478, 234, 384, 411)]",Static/Meme/Portuguese/1758.jpeg
990.jpeg,Portuguese,2,"[(360, 0, 358, 557), (0, 0, 358, 557)]",Static/Meme/Portuguese/990.jpeg
1770.png,Portuguese,3,"[(26, 237, 183, 178), (227, 236, 191, 177), (435, 232, 206, 179)]",Static/Meme/Portuguese/1770.png
2227.png,Portuguese,3,"[(216, 471, 234, 179), (214, 268, 234, 179), (213, 65, 234, 179)]",Static/Meme/Portuguese/2227.png
